state,county_name,totalvotes,dem_percent,rep_percent,other_percent
Iowa,Linn,1274580.0,0.5560576817461438,0.42166046854650163,0.022281849707354577
Iowa,Louisa,53320.0,0.3237059264816204,0.6575393848462115,0.018754688672168042
Iowa,Lucas,46300.0,0.2773218142548596,0.7116630669546437,0.011015118790496761
Iowa,Lyon,68630.0,0.15547136820632376,0.8331633396473845,0.011365292146291707
Iowa,Madison,98240.0,0.31901465798045603,0.6641897394136809,0.016795602605863193
Iowa,Mahaska,114040.0,0.25377060680462993,0.7295685724307261,0.016660820764643987
Iowa,Marion,192320.0,0.32123544093178036,0.6615016638935108,0.017262895174708817
Iowa,Marshall,181360.0,0.45081605646228495,0.529885310983679,0.019298632554036174
Iowa,Mills,82680.0,0.3033381712626996,0.679245283018868,0.01741654571843251
Iowa,Mitchell,58220.0,0.3526279628993473,0.6327722432153899,0.014599793885262797
Iowa,Monona,47280.0,0.2975888324873096,0.689932318104907,0.012478849407783418
Iowa,Monroe,40880.0,0.2636986301369863,0.7284735812133072,0.007827788649706457
Iowa,Montgomery,53270.0,0.2971653838933734,0.688192228271072,0.014642387835554722
Iowa,Muscatine,206710.0,0.453388805573025,0.525615596729718,0.020995597697257024
Iowa,O'Brien,75510.0,0.20778704807310291,0.77751291219706,0.014700039729837107
Iowa,Osceola,33280.0,0.1805889423076923,0.8097956730769231,0.009615384615384616
Iowa,Page,75280.0,0.2770988310308183,0.7077577045696068,0.015143464399574919
Iowa,Palo Alto,49580.0,0.3063735377168213,0.6813231141589351,0.012303348124243647
Iowa,Plymouth,141880.0,0.2462644488299972,0.7411192557090499,0.012616295460952918
Iowa,Pocahontas,38230.0,0.24404917603975934,0.7407794925451217,0.015171331415119015
Iowa,Polk,2587550.0,0.565206469440204,0.4156982473768623,0.019095283182933662
Iowa,Pottawattamie,457440.0,0.4060641832808674,0.5760755508919202,0.017860265827212313
Iowa,Poweshiek,101400.0,0.4246548323471401,0.5594674556213017,0.015877712031558185
Iowa,Ringgold,27140.0,0.26123802505526894,0.7273397199705232,0.011422254974207811
Iowa,Sac,55350.0,0.25094850948509484,0.7351400180668473,0.013911472448057814
Iowa,Scott,925990.0,0.5067657318113586,0.4747135498223523,0.018520718366289053
Iowa,Shelby,67950.0,0.2883002207505519,0.6933038999264165,0.01839587932303164
Iowa,Sioux,190510.0,0.15846937168652564,0.8280405228072018,0.013490105506272635
Iowa,Story,510380.0,0.5716329009757436,0.40246483012657236,0.025902268897684082
Iowa,Tama,90480.0,0.39533598585322727,0.588527851458886,0.016136162687886826
Iowa,Taylor,32490.0,0.2296091104955371,0.760233918128655,0.010156971375807941
Iowa,Union,61850.0,0.3332255456750202,0.6506063055780114,0.016168148746968473
Iowa,Van Buren,37910.0,0.2308098127143234,0.7570561857029807,0.012134001582695859
Iowa,Wapello,156330.0,0.3723533550821979,0.60999168425766,0.017654960660142008
Iowa,Warren,310390.0,0.40510325719256424,0.575662875736976,0.019233867070459747
Iowa,Washington,117650.0,0.38767530811729706,0.5942201444963876,0.018104547386315343
Iowa,Wayne,31090.0,0.23383724670311995,0.7539401736892892,0.012222579607590864
Iowa,Webster,178220.0,0.3710582426214791,0.6155313657277521,0.013410391650768712
Iowa,Winnebago,59700.0,0.3576214405360134,0.6241206030150753,0.018257956448911223
Iowa,Winneshiek,120640.0,0.4656001326259947,0.5191478779840848,0.015251989389920425
Iowa,Woodbury,453620.0,0.41232749878753144,0.5715356465764296,0.016136854636038978
Iowa,Worth,44180.0,0.3612494341330919,0.6206428248076052,0.01810774105930285
Iowa,Wright,62540.0,0.31915574032619126,0.6632555164694596,0.017588743204349215
Kansas,Allen,17676.0,0.2664630006788866,0.7158859470468432,0.017651052274270197
Kansas,Anderson,11376.0,0.20622362869198313,0.772415611814346,0.021360759493670885
Kansas,Atchison,22320.0,0.3170698924731183,0.6594086021505376,0.023521505376344086
Kansas,Barber,7026.0,0.12425277540563621,0.8599487617421008,0.015798462852263023
Kansas,Barton,33390.0,0.21024258760107817,0.7734052111410602,0.016352201257861635
Kansas,Bourbon,20028.0,0.23082684242061113,0.7523966446974236,0.016776512881965248
Kansas,Brown,13413.0,0.24692462536345336,0.7295906955938268,0.02348467904271975
Kansas,Butler,97560.0,0.28231857318573184,0.6960024600246002,0.021678966789667898
Kansas,Chase,4473.0,0.23138832997987926,0.7531857813547954,0.015425888665325285
Kansas,Chautauqua,4917.0,0.1293471629042099,0.8553996339231239,0.01525320317266626
Kansas,Cherokee,27384.0,0.24035933391761613,0.7412357581069238,0.018404907975460124
Kansas,Cheyenne,4287.0,0.15675297410776767,0.827851644506648,0.015395381385584325
Kansas,Clark,3201.0,0.13402061855670103,0.8472352389878163,0.01874414245548266
Kansas,Clay,12546.0,0.21377331420373027,0.7596843615494978,0.02654232424677188
Kansas,Cloud,12789.0,0.21581046211588084,0.7604973023692235,0.023692235514895615
Kansas,Coffey,13695.0,0.21117196056955093,0.7642935377875137,0.02453450164293538
Kansas,Comanche,2748.0,0.13755458515283842,0.8318777292576419,0.03056768558951965
Kansas,Cowley,42693.0,0.30025999578385215,0.6785187267233505,0.021221277492797414
Kansas,Crawford,49935.0,0.371222589366176,0.6034845298888555,0.02529288074496846
Kansas,Decatur,4494.0,0.14552736982643524,0.8411214953271028,0.01335113484646195
Kansas,Dickinson,28047.0,0.2203444218633009,0.7622205583484865,0.017435019788212644
Kansas,Doniphan,11127.0,0.18495551361552978,0.8023726071717444,0.012671879212725803
Kansas,Douglas,178485.0,0.6855197915791243,0.29054542398520883,0.023934784435666864
Kansas,Edwards,4293.0,0.1893780573025856,0.7973445143256463,0.013277428371767994
Kansas,Elk,4083.0,0.14327700220426157,0.8376193975018369,0.019103600293901544
Kansas,Ellis,41400.0,0.2707971014492754,0.7071014492753623,0.02210144927536232
Kansas,Ellsworth,8559.0,0.22712933753943218,0.7528916929547844,0.019978969505783387
Kansas,Finney,35400.0,0.3665254237288136,0.6132203389830508,0.020254237288135593
Kansas,Ford,26745.0,0.33056646102075155,0.6509254066180594,0.018508132361189006
Kansas,Franklin,37431.0,0.29574416927145947,0.6795704095535786,0.02468542117496193
Kansas,Geary,28809.0,0.4147662188899302,0.5543059460585233,0.030927835051546393
Kansas,Gove,4413.0,0.11284840244731476,0.8776342624065262,0.009517335146159076
Kansas,Graham,4011.0,0.1705310396409873,0.8077786088257293,0.02169035153328347
Kansas,Grant,7503.0,0.20711715313874451,0.7740903638544582,0.01879248300679728
Kansas,Gray,6864.0,0.14903846153846154,0.8352272727272727,0.015734265734265736
Kansas,Greeley,1923.0,0.12168486739469579,0.8564742589703588,0.0218408736349454
Kansas,Greenwood,9231.0,0.18492037699057523,0.7942801429964251,0.020799480012999676
Kansas,Hamilton,2577.0,0.16414435389988358,0.8125727590221188,0.023282887077997673
Kansas,Harper,8034.0,0.17214339058999253,0.8095593726661687,0.018297236743838687
Kansas,Harvey,51927.0,0.389797215321509,0.588248887861806,0.021953896816684963
Kansas,Haskell,4230.0,0.1900709219858156,0.7957446808510639,0.014184397163120567
Kansas,Hodgeman,3135.0,0.14736842105263157,0.8373205741626795,0.015311004784688996
Kansas,Jackson,19752.0,0.2856925880923451,0.6860571081409478,0.028250303766707167
Kansas,Jefferson,29346.0,0.3265180944592108,0.6475158454303823,0.02596606011040687
Kansas,Jewell,4884.0,0.13022113022113022,0.851965601965602,0.017813267813267815
Kansas,Johnson,1041642.0,0.5306784864665596,0.4482278940365308,0.021093619496909688
Kansas,Kearny,4365.0,0.18350515463917524,0.8,0.016494845360824743
Kansas,Kingman,11847.0,0.19042795644466953,0.7926057229678399,0.016966320587490504
Kansas,Kiowa,3495.0,0.13390557939914163,0.8412017167381974,0.024892703862660945
Kansas,Labette,25689.0,0.31005488730585073,0.6697419128809996,0.020203199813149598
Kansas,Lane,2685.0,0.12849162011173185,0.8513966480446927,0.02011173184357542
Kansas,Leavenworth,109470.0,0.3805426144149082,0.5922170457659632,0.027240339819128528
Kansas,Lincoln,4737.0,0.16846105129829006,0.8125395820139328,0.018999366687777075
Kansas,Linn,15138.0,0.17756638921918352,0.8022195798652398,0.020214030915576695
Kansas,Logan,4374.0,0.12757201646090535,0.8566529492455418,0.01577503429355281
Kansas,Lyon,41964.0,0.4328710323134115,0.5397483557334859,0.02738061195310266
Kansas,Marion,18333.0,0.24807723776795942,0.7306496481754213,0.021273114056619212
Kansas,Marshall,15342.0,0.2461869378177552,0.7291748142354322,0.024638247946812672
Kansas,Mcpherson,43314.0,0.28632774622523893,0.6901232857736529,0.023548968001108186
Kansas,Meade,5475.0,0.1441095890410959,0.8345205479452055,0.021369863013698632
Kansas,Miami,53811.0,0.29252383341695937,0.6861794056977198,0.021296760885320846
Kansas,Mitchell,9303.0,0.1799419542083199,0.8074814575943244,0.012576588197355692
Kansas,Montgomery,40278.0,0.24042901832265753,0.7396841948458215,0.01988678683152093
Kansas,Morris,8697.0,0.2514660227664712,0.7326664367023111,0.01586754053121766
Kansas,Morton,3594.0,0.12520868113522537,0.8631051752921536,0.011686143572621035
Kansas,Nemaha,17052.0,0.1630893736805067,0.8205489092188599,0.016361717100633357
Kansas,Neosho,20631.0,0.26116038970481315,0.7226988512432747,0.01614075905191217
Kansas,Ness,4539.0,0.09847984137475214,0.8849966953073364,0.016523463317911435
Kansas,Norton,7245.0,0.15072463768115943,0.831055900621118,0.018219461697722567
Kansas,Osage,24105.0,0.2658369632856254,0.7100186683260734,0.024144368388301182
Kansas,Osborne,5835.0,0.14447300771208227,0.8375321336760926,0.017994858611825194
Kansas,Ottawa,9573.0,0.1585709808837355,0.8179254152303354,0.023503603885929175
Kansas,Pawnee,8217.0,0.2347572106608251,0.74662285505659,0.018619934282584884
Kansas,Phillips,8343.0,0.11434735706580366,0.8694714131607335,0.016181229773462782
Kansas,Pottawatomie,39249.0,0.25322938164029657,0.7224642666055187,0.02430635175418482
Kansas,Pratt,12411.0,0.22552574329224076,0.751269035532995,0.023205221174764323
Kansas,Rawlins,4512.0,0.1422872340425532,0.8384308510638298,0.01928191489361702
Kansas,Reno,83823.0,0.31802727175119,0.6600694320174654,0.02190329623134462
Kansas,Republic,7971.0,0.15957847196085811,0.8212269476853594,0.01919458035378246
Kansas,Rice,12957.0,0.2234313498495022,0.7552674230145867,0.02130122713591109
Kansas,Riley,75513.0,0.5071312224385205,0.4612450836279846,0.031623693933494894
Kansas,Rooks,8097.0,0.12560207484253427,0.861430159318266,0.012967765839199704
Kansas,Rush,5031.0,0.1759093619558736,0.8050089445438283,0.01908169350029815
Kansas,Russell,10401.0,0.17306028266512835,0.8047303143928468,0.022209402942024805
Kansas,Saline,73593.0,0.334841628959276,0.6409033467856997,0.024255024255024255
Kansas,Scott,7062.0,0.127017841971113,0.8555649957519117,0.017417162276975363
Kansas,Sedgwick,671064.0,0.4285880333321412,0.5472622581452737,0.02414970852258503
Kansas,Seward,15882.0,0.34624102757839065,0.6369474877219494,0.01681148469965999
Kansas,Shawnee,256971.0,0.502177288487806,0.472150553953559,0.02567215755863502
Kansas,Sheridan,4335.0,0.10173010380622838,0.8871972318339101,0.011072664359861591
Kansas,Sherman,8181.0,0.14521452145214522,0.832049871653832,0.022735606894022736
Kansas,Smith,6387.0,0.15782057303898545,0.828088304368248,0.014091122592766557
Kansas,Stafford,6102.0,0.17551622418879056,0.8087512291052114,0.015732546705998034
Kansas,Stanton,2328.0,0.19072164948453607,0.7912371134020618,0.01804123711340206
Kansas,Stevens,6093.0,0.11669128508124077,0.8665681930083703,0.01674052191038897
Kansas,Sumner,32784.0,0.237097364568082,0.7416727672035139,0.0212298682284041
Kansas,Thomas,11430.0,0.16404199475065617,0.821522309711286,0.014435695538057743
Kansas,Trego,4890.0,0.14846625766871166,0.8361963190184049,0.015337423312883436
Kansas,Wabaunsee,11706.0,0.24705279343926193,0.7291132752434649,0.023833931317273193
Kansas,Wallace,2475.0,0.05333333333333334,0.9333333333333333,0.013333333333333334
Kansas,Washington,8649.0,0.16475893166840097,0.8196323274366979,0.015608740894901144
Kansas,Wichita,2904.0,0.15392561983471073,0.8347107438016529,0.011363636363636364
Kansas,Wilson,11862.0,0.18285280728376327,0.7974203338391502,0.019726858877086494
Kansas,Woodson,4638.0,0.19016817593790428,0.7943078913324709,0.015523932729624839
Kansas,Wyandotte,170355.0,0.6478471427313551,0.33343312494496785,0.01871973232367703
Kentucky,Adair,35052.0,0.15884970900376583,0.8303092548214082,0.010841036174825973
Kentucky,Allen,37452.0,0.1753711417280786,0.8102104026487237,0.014418455623197693
Kentucky,Anderson,52960.0,0.2527945619335347,0.729380664652568,0.01782477341389728
Kentucky,Ballard,16900.0,0.1952662721893491,0.7943195266272189,0.010414201183431952
Kentucky,Barren,80220.0,0.2556469708302169,0.7306906008476689,0.013662428322114187
Kentucky,Bath,22508.0,0.27954505064865826,0.7083703572063267,0.012084592145015106
Kentucky,Bell,40176.0,0.1781162883313421,0.8104340900039825,0.011449621664675428
Kentucky,Boone,267812.0,0.3121144683584007,0.6692903977416994,0.01859513389989993
Kentucky,Bourbon,38572.0,0.34180234366898266,0.6419164160530955,0.01628124027792181
Kentucky,Boyd,86964.0,0.3257899820615427,0.6575134538429696,0.01669656409548779
Kentucky,Boyle,57868.0,0.36621276007465264,0.6132577590378102,0.02052948088753715
Kentucky,Bracken,16976.0,0.1885014137606032,0.8006597549481621,0.010838831291234684
Kentucky,Breathitt,22644.0,0.2298180533474651,0.7534004592828122,0.016781487369722663
Kentucky,Breckinridge,40788.0,0.23045993919780328,0.755222124154163,0.014317936648033736
Kentucky,Bullitt,167856.0,0.25142979696883044,0.7317700886474121,0.016800114383757506
Kentucky,Butler,24488.0,0.17624959163672002,0.8101927474681476,0.01355766089513231
Kentucky,Caldwell,25712.0,0.2229309271935283,0.7632233976353454,0.013845675171126321
Kentucky,Calloway,69772.0,0.33216763171472796,0.6507481511207934,0.017084217164478586
Kentucky,Campbell,195332.0,0.3967194315319558,0.5832531280076997,0.02002744046034444
Kentucky,Carlisle,10552.0,0.1755117513267627,0.8184230477634572,0.006065200909780136
Kentucky,Carroll,16540.0,0.26989117291414755,0.7143893591293833,0.015719467956469165
Kentucky,Carter,46340.0,0.22805351747949934,0.7574449719464825,0.014501510574018127
Kentucky,Casey,28684.0,0.12801561846325477,0.8616650397434109,0.010319341793334262
Kentucky,Christian,95452.0,0.34765117545991703,0.6319406612747769,0.020408163265306124
Kentucky,Clark,72512.0,0.3312003530450132,0.6515335392762577,0.017266107678729038
Kentucky,Clay,30360.0,0.10948616600790514,0.8797101449275362,0.010803689064558631
Kentucky,Clinton,19728.0,0.12226277372262774,0.8678021086780211,0.009935117599351177
Kentucky,Crittenden,16968.0,0.17232437529467232,0.8135313531353136,0.014144271570014143
Kentucky,Cumberland,13236.0,0.1535207011181626,0.8368087035358114,0.00967059534602599
Kentucky,Daviess,196960.0,0.35099512591389115,0.6300365556458164,0.018968318440292446
Kentucky,Edmonson,24524.0,0.20013048442342196,0.7874734953514925,0.01239602022508563
Kentucky,Elliott,11980.0,0.23772954924874792,0.7499165275459099,0.012353923205342237
Kentucky,Estill,26152.0,0.20724992352401345,0.780055062710309,0.012695013765677578
Kentucky,Fayette,610656.0,0.5932374364617723,0.38545433108001886,0.021308232458208877
Kentucky,Fleming,28264.0,0.20860458533823945,0.7831870931219926,0.008208321539767903
Kentucky,Floyd,65404.0,0.23753898844107393,0.7491896520090514,0.013271359549874625
Kentucky,Franklin,104236.0,0.4854368932038835,0.4950305076940788,0.01953259910203768
Kentucky,Fulton,9684.0,0.3267244940107394,0.6629491945477075,0.010326311441553077
Kentucky,Gallatin,15396.0,0.21356196414653156,0.7677318784099766,0.018706157443491817
Kentucky,Garrard,34812.0,0.21027231988969322,0.7760542341721246,0.013673445938182236
Kentucky,Grant,44424.0,0.19854132901134522,0.7856113812353682,0.015847289753286514
Kentucky,Graves,68072.0,0.20913150781525444,0.7760018803619697,0.014866611822775884
Kentucky,Grayson,47932.0,0.20028373529166318,0.7888675623800384,0.010848702328298423
Kentucky,Green,23248.0,0.1582931865106676,0.8324156916724019,0.009291121816930488
Kentucky,Greenup,72704.0,0.2681007922535211,0.71875,0.013149207746478875
Kentucky,Hancock,18348.0,0.2945280139524744,0.6856333115325921,0.01983867451493351
Kentucky,Hardin,195764.0,0.3698534970678981,0.6095502748207025,0.02059622811139944
Kentucky,Harlan,43884.0,0.1361771944216571,0.8537963722541245,0.010026433324218393
Kentucky,Harrison,35412.0,0.2710945442222975,0.7154636846266802,0.013441771151022254
Kentucky,Hart,33476.0,0.22798422750627315,0.758155096188314,0.013860676305412833
Kentucky,Henderson,82752.0,0.3692478731631864,0.6153325599381284,0.01541956689868523
Kentucky,Henry,32428.0,0.26421610953496977,0.720735167139509,0.015048723325521153
Kentucky,Hickman,8796.0,0.20827648931332424,0.7794452023647113,0.01227830832196453
Kentucky,Hopkins,86036.0,0.25287089125482354,0.7325770607652611,0.014552047979915383
Kentucky,Jackson,24452.0,0.09896940945525928,0.8920333715033535,0.008997219041387207
Kentucky,Jefferson,1544372.0,0.5912772311334316,0.390110672817171,0.018612096049397425
Kentucky,Jessamine,105004.0,0.3263494724010514,0.6512513808997753,0.022399146699173363
Kentucky,Johnson,40768.0,0.1577708006279435,0.8290816326530612,0.01314756671899529
Kentucky,Kenton,328432.0,0.3929580552443124,0.5860939250742924,0.020948019681395234
Kentucky,Knott,25004.0,0.22588385858262677,0.7645176771716525,0.009598464245720684
Kentucky,Knox,53092.0,0.159270699917125,0.8296541851879756,0.011075114894899419
Kentucky,Larue,29204.0,0.20599917819476785,0.7786604574715792,0.015340364333652923
Kentucky,Laurel,112388.0,0.1592340819304552,0.8269210235968253,0.013844894472719508
Kentucky,Lawrence,27820.0,0.17800143781452193,0.809920920201294,0.01207764198418404
Kentucky,Lee,10636.0,0.17262128619781872,0.811959383226777,0.015419330575404289
Kentucky,Leslie,19244.0,0.09270421949698607,0.8981500727499481,0.00914570775306589
Kentucky,Letcher,36540.0,0.19693486590038314,0.7910235358511221,0.0120415982484948
Kentucky,Lewis,23532.0,0.1398946115927248,0.847526772055074,0.012578616352201259
Kentucky,Lincoln,43652.0,0.2065426555484285,0.7778795931457895,0.015577751305782095
Kentucky,Livingston,20012.0,0.18768738756745953,0.8015190885468719,0.010793523885668599
Kentucky,Logan,49384.0,0.2506074842054107,0.7344079053944598,0.014984610400129597
Kentucky,Lyon,16912.0,0.2582781456953642,0.7332071901608326,0.008514664143803218
Kentucky,Madison,175612.0,0.3548732432863358,0.6230325945835137,0.02209416213015056
Kentucky,Magoffin,21784.0,0.22273228057289754,0.7664340800587587,0.010833639368343738
Kentucky,Marion,35712.0,0.3048835125448029,0.6846998207885304,0.010416666666666668
Kentucky,Marshall,70404.0,0.23129367649565366,0.7554684392932219,0.013237884211124368
Kentucky,Martin,15720.0,0.10254452926208651,0.8895674300254452,0.007888040712468193
Kentucky,Mason,31832.0,0.29680824327720534,0.6882382508167881,0.014953505906006534
Kentucky,Mccracken,134084.0,0.33382059007786163,0.6509352346290385,0.015244175293099849
Kentucky,Mccreary,25740.0,0.11266511266511267,0.8801864801864802,0.007148407148407148
Kentucky,Mclean,19128.0,0.2245922208281054,0.759723964868256,0.015683814303638646
Kentucky,Meade,56440.0,0.25740609496810773,0.7217576187101347,0.020836286321757616
Kentucky,Menifee,12408.0,0.24177949709864605,0.745003223726628,0.013217279174725982
Kentucky,Mercer,46940.0,0.2584576054537708,0.7248402215594376,0.01670217298679165
Kentucky,Metcalfe,20048.0,0.19453312051077415,0.789904229848364,0.01556264964086193
Kentucky,Monroe,21320.0,0.12326454033771107,0.8682926829268293,0.008442776735459663
Kentucky,Montgomery,51348.0,0.2827763496143959,0.7005530887278959,0.016670561657708187
Kentucky,Morgan,22140.0,0.211743450767841,0.7763324299909665,0.011924119241192412
Kentucky,Muhlenberg,56916.0,0.24906880314849955,0.7376484644036826,0.013282732447817837
Kentucky,Nelson,92980.0,0.3092277909227791,0.6755431275543128,0.015229081522908153
Kentucky,Nicholas,13584.0,0.28121319199057715,0.7090694935217904,0.009717314487632508
Kentucky,Ohio,44508.0,0.21605104700278602,0.7712770737844882,0.012671879212725803
Kentucky,Oldham,151744.0,0.3823281315900464,0.5970845634753269,0.020587304934626738
Kentucky,Owen,21824.0,0.20124633431085043,0.7866568914956011,0.012096774193548387
Kentucky,Owsley,7580.0,0.11398416886543536,0.8812664907651715,0.00474934036939314
Kentucky,Pendleton,27700.0,0.19090252707581226,0.7963898916967509,0.012707581227436822
Kentucky,Perry,42424.0,0.22157269470111257,0.7654158023760136,0.013011502922873844
Kentucky,Pike,101472.0,0.19165878271838538,0.79939293598234,0.008948281299274677
Kentucky,Powell,22020.0,0.2483197093551317,0.7340599455040872,0.017620345140781108
Kentucky,Pulaski,126148.0,0.17959856676285,0.8067032374671022,0.013698195770047881
Kentucky,Robertson,4584.0,0.22076788830715532,0.7713787085514834,0.007853403141361258
Kentucky,Rockcastle,31132.0,0.14570217139920338,0.8450468970833869,0.009250931517409739
Kentucky,Rowan,40232.0,0.3857625770530921,0.5959435275402665,0.01829389540664148
Kentucky,Russell,35756.0,0.1486743483611142,0.839691240630943,0.011634411007942724
Kentucky,Scott,115800.0,0.36490500863557856,0.6136096718480138,0.0214853195164076
Kentucky,Shelby,94168.0,0.3430464701384759,0.6394528927024042,0.01750063715911987
Kentucky,Simpson,34928.0,0.3070316078790655,0.674301420064132,0.018666972056802567
Kentucky,Spencer,45716.0,0.22136669874879691,0.7644588327937702,0.014174468457432848
Kentucky,Taylor,50040.0,0.23669064748201438,0.749480415667466,0.013828936850519584
Kentucky,Todd,21404.0,0.22463091011025976,0.7587366847318259,0.01663240515791441
Kentucky,Trigg,29500.0,0.24284745762711865,0.744,0.013152542372881356
Kentucky,Trimble,17276.0,0.234313498495022,0.747163695299838,0.018522806205140078
Kentucky,Union,26304.0,0.23251216545012166,0.7550182481751825,0.012469586374695862
Kentucky,Warren,221404.0,0.40608119094505973,0.5743347003667504,0.019584108688189914
Kentucky,Washington,24892.0,0.26418126305640366,0.7202313996464728,0.015587337297123575
Kentucky,Wayne,36960.0,0.18398268398268397,0.8041125541125541,0.011904761904761904
Kentucky,Webster,23964.0,0.2356868636287765,0.7521281922884326,0.012184944082790854
Kentucky,Whitley,61388.0,0.1662865706652766,0.8188571056232489,0.014856323711474554
Kentucky,Wolfe,11916.0,0.28163813360187984,0.7039274924471299,0.014434373950990266
Kentucky,Woodford,60844.0,0.4292945894418513,0.5497337453158898,0.020971665242258894
Louisiana,Acadia,113700.0,0.19148636763412488,0.794934036939314,0.013579595426561127
Louisiana,Allen,39240.0,0.2148827726809378,0.7720693170234455,0.013047910295616718
Louisiana,Ascension,249300.0,0.32730044123545926,0.6528198957079824,0.019879663056558364
Louisiana,Assumption,44940.0,0.34116599910992434,0.6471740097908322,0.011659991099243434
Louisiana,Avoyelles,69168.0,0.28793661808928983,0.6955817719176498,0.016481609993060375
Louisiana,Beauregard,65428.0,0.1554074708076053,0.8299199119642966,0.01467261722809806
Louisiana,Bienville,28200.0,0.4350354609929078,0.5519148936170213,0.013049645390070922
Louisiana,Bossier,218620.0,0.28656115634434176,0.6966242795718598,0.01681456408379837
Louisiana,Caddo,419648.0,0.5252973921000458,0.4577264755223425,0.01697613237761171
Louisiana,Calcasieu,330652.0,0.3143123283694035,0.6661505147405732,0.019537156890023347
Louisiana,Caldwell,19048.0,0.15644687106257874,0.8349433011339773,0.008609827803443932
Louisiana,Cameron,16156.0,0.08021787571180986,0.9088883386976975,0.010893785590492696
Louisiana,Catahoula,19432.0,0.2612186084808563,0.7289007822149033,0.009880609304240428
Louisiana,Claiborne,26320.0,0.41504559270516717,0.5729483282674772,0.012006079027355624
Louisiana,Concordia,35312.0,0.3598776619845945,0.6286814680561849,0.01144086995922066
Louisiana,De Soto,58944.0,0.37031758957654726,0.6183496199782845,0.011332790445168295
Louisiana,East Baton Rouge,832728.0,0.5551728775782728,0.424724519891249,0.020102602530478138
Louisiana,East Carroll,12144.0,0.6258234519104084,0.3557312252964427,0.01844532279314888
Louisiana,East Feliciana,42036.0,0.40726995908269104,0.5770292130554763,0.015700827861832717
Louisiana,Evangeline,61648.0,0.2697897742019206,0.7171684401764858,0.013041785621593565
Louisiana,Franklin,38880.0,0.2734567901234568,0.7170781893004116,0.009465020576131687
Louisiana,Grant,37568.0,0.12318994889267462,0.8642461669505963,0.01256388415672913
Louisiana,Iberia,130852.0,0.33708311680371716,0.649619417357014,0.013297465839268791
Louisiana,Iberville,66876.0,0.5092409833123991,0.47209761349363,0.01866140319397093
Louisiana,Jackson,30528.0,0.28079140461215935,0.7067610062893082,0.012447589098532495
Louisiana,Jefferson,774932.0,0.43604858232722354,0.5468815328312677,0.017069884841508676
Louisiana,Jefferson Davis,59364.0,0.21615794083956608,0.7696920692675696,0.014149989892864362
Louisiana,La Salle,28308.0,0.09015119400876077,0.9012293344637559,0.008619471527483397
Louisiana,Lafayette,458084.0,0.346530330681709,0.6332375721483396,0.020232097169951363
Louisiana,Lafourche,181552.0,0.191063717282101,0.793689962104521,0.015246320613377985
Louisiana,Lincoln,77100.0,0.39216601815823604,0.586822308690013,0.021011673151750974
Louisiana,Livingston,260920.0,0.1417905871531504,0.8412846849609076,0.01692472788594205
Louisiana,Madison,18680.0,0.5683083511777302,0.4132762312633833,0.01841541755888651
Louisiana,Morehouse,46296.0,0.42733713495766373,0.5624675997926387,0.010195265249697598
Louisiana,Natchitoches,66216.0,0.41657605412589105,0.5653014377189803,0.01812250815512867
Louisiana,Orleans,711276.0,0.8314859491955303,0.14995023029035143,0.018563820514118288
Louisiana,Ouachita,276664.0,0.37464939421102855,0.6109215510510945,0.014429054737876992
Louisiana,Plaquemines,44056.0,0.30996913019792993,0.6729616851280189,0.01706918467405121
Louisiana,Pointe Coupee,49484.0,0.37854660092151,0.6064990704065961,0.014954328671893946
Louisiana,Rapides,235460.0,0.33084175656162407,0.6514397349868343,0.017718508451541663
Louisiana,Red River,16528.0,0.3978702807357212,0.5839787028073572,0.018151016456921586
Louisiana,Richland,39760.0,0.3244466800804829,0.6646881287726358,0.010865191146881288
Louisiana,Sabine,42384.0,0.16336353340883353,0.8282370705926765,0.008399395998489996
Louisiana,St. Bernard,70600.0,0.3484985835694051,0.633371104815864,0.018130311614730877
Louisiana,St. Charles,114068.0,0.34365466213136026,0.6393730055756216,0.0169723322930182
Louisiana,St. Helena,24632.0,0.543358233192595,0.4407275089314713,0.015914257875933743
Louisiana,St. James,50360.0,0.517077045274027,0.47291501191421764,0.010007942811755361
Louisiana,St. John The Baptist,85728.0,0.6337252706233669,0.3517170586039567,0.014557670772676373
Louisiana,St. Landry,164616.0,0.4221217864606114,0.5630315400690091,0.014846673470379549
Louisiana,St. Martin,108152.0,0.31211628078999926,0.6732376655078038,0.014646053702196907
Louisiana,St. Mary,92744.0,0.3474079185715518,0.6387906495298887,0.013801431898559476
Louisiana,St. Tammany,560440.0,0.2694026122332453,0.7113410891442438,0.019256298622510885
Louisiana,Tangipahoa,230644.0,0.32755241844574323,0.6556598047206951,0.01678777683356168
Louisiana,Tensas,10216.0,0.5203602192638997,0.46867658574784654,0.01096319498825372
Louisiana,Terrebonne,184960.0,0.24217128027681661,0.7426254325259516,0.015203287197231834
Louisiana,Union,44804.0,0.23694313007767165,0.7505579858941166,0.012498884028211768
Louisiana,Vermilion,109296.0,0.1833186941882594,0.8025911286780852,0.014090177133655395
Louisiana,Vernon,69072.0,0.16782487838776927,0.8169446374797313,0.015230484132499422
Louisiana,Washington,78052.0,0.30594987956746783,0.6819556193307026,0.012094501101829549
Louisiana,Webster,72864.0,0.3388230127360562,0.6494290733421169,0.011747913921826964
Louisiana,West Baton Rouge,56388.0,0.4398098886287863,0.5450805135844506,0.015109597786763141
